"paymentId";"globalPaymentId";"globalRecipientId";"globalRecipientIdx";"globalSchemeId";"amountEuro";"amountNationalCurrency";"year";"countryPayment"
1839;"LU1839";"LU1968";"LU1968";"LU1";6105.40;;"2008";"LU"
1840;"LU1840";"LU1969";"LU1969";"LU1";27895.68;;"2008";"LU"
1841;"LU1841";"LU1970";"LU1970";"LU1";21748.56;;"2008";"LU"
1842;"LU1842";"LU1972";"LU1972";"LU1";11176.42;;"2008";"LU"
1843;"LU1843";"LU1973";"LU1973";"LU1";17263.94;;"2008";"LU"
1844;"LU1844";"LU1974";"LU1974";"LU1";11450.51;;"2008";"LU"
1845;"LU1845";"LU1975";"LU1975";"LU1";8621.04;;"2008";"LU"
1846;"LU1846";"LU1976";"LU1976";"LU1";5655.07;;"2008";"LU"
1847;"LU1847";"LU1977";"LU1977";"LU1";35513.07;;"2008";"LU"
1848;"LU1848";"LU1978";"LU1978";"LU1";2689.24;;"2008";"LU"
1849;"LU1849";"LU1980";"LU1980";"LU1";28528.74;;"2008";"LU"
1850;"LU1850";"LU1981";"LU1981";"LU1";674.42;;"2008";"LU"
1851;"LU1851";"LU1982";"LU1982";"LU1";20102.32;;"2008";"LU"
1852;"LU1852";"LU1983";"LU1983";"LU1";13418.14;;"2008";"LU"
1853;"LU1853";"LU1984";"LU1984";"LU1";12980.10;;"2008";"LU"
1854;"LU1854";"LU1985";"LU1985";"LU1";12222.69;;"2008";"LU"
1855;"LU1855";"LU1986";"LU1986";"LU1";17038.51;;"2008";"LU"
1856;"LU1856";"LU1987";"LU1987";"LU1";24327.46;;"2008";"LU"
1857;"LU1857";"LU1988";"LU1988";"LU1";3136.59;;"2008";"LU"
1858;"LU1858";"LU1989";"LU1989";"LU1";29783.72;;"2008";"LU"
1859;"LU1859";"LU1990";"LU1990";"LU1";1868.53;;"2008";"LU"
1860;"LU1860";"LU1991";"LU1991";"LU1";11471.12;;"2008";"LU"
1861;"LU1861";"LU1992";"LU1992";"LU1";1210.87;;"2008";"LU"
1862;"LU1862";"LU1993";"LU1993";"LU1";5478.54;;"2008";"LU"
1863;"LU1863";"LU1994";"LU1994";"LU1";22118.92;;"2008";"LU"
1864;"LU1864";"LU1995";"LU1995";"LU1";336.69;;"2008";"LU"
1865;"LU1865";"LU1996";"LU1996";"LU1";1126.97;;"2008";"LU"
1866;"LU1866";"LU1997";"LU1997";"LU1";11843.20;;"2008";"LU"
1867;"LU1867";"LU1998";"LU1998";"LU1";21688.79;;"2008";"LU"
1868;"LU1868";"LU1999";"LU1999";"LU1";7496.78;;"2008";"LU"
1869;"LU1869";"LU2010";"LU2010";"LU1";3343.40;;"2008";"LU"
1870;"LU1870";"LU63";"LU63";"LU2";-311.22;;"2008";"LU"
1871;"LU1871";"LU258";"LU258";"LU2";2016.00;;"2008";"LU"
1872;"LU1872";"LU569";"LU569";"LU2";4727.77;;"2008";"LU"
1873;"LU1873";"LU574";"LU574";"LU2";3050.24;;"2008";"LU"
1874;"LU1874";"LU638";"LU638";"LU2";76342.17;;"2008";"LU"
1875;"LU1875";"LU663";"LU663";"LU2";12047.97;;"2008";"LU"
1876;"LU1876";"LU666";"LU666";"LU2";1110.00;;"2008";"LU"
1877;"LU1877";"LU670";"LU670";"LU2";1398.86;;"2008";"LU"
1878;"LU1878";"LU888";"LU888";"LU2";-19209.74;;"2008";"LU"
1879;"LU1879";"LU959";"LU959";"LU2";-198.04;;"2008";"LU"
1880;"LU1880";"LU1002";"LU1002";"LU2";-89085.09;;"2008";"LU"
1881;"LU1881";"LU1017";"LU1017";"LU2";39763.60;;"2008";"LU"
1882;"LU1882";"LU1113";"LU1113";"LU2";-57899.89;;"2008";"LU"
1883;"LU1883";"LU1339";"LU1339";"LU2";-1029.90;;"2008";"LU"
1884;"LU1884";"LU1407";"LU1407";"LU2";387764.40;;"2008";"LU"
1885;"LU1885";"LU1409";"LU1409";"LU2";1034.86;;"2008";"LU"
1886;"LU1886";"LU1456";"LU1456";"LU2";-735.60;;"2008";"LU"
1887;"LU1887";"LU1503";"LU1503";"LU2";1207.24;;"2008";"LU"
1888;"LU1888";"LU1506";"LU1506";"LU2";2817.11;;"2008";"LU"
1889;"LU1889";"LU1512";"LU1512";"LU2";1561.87;;"2008";"LU"
1890;"LU1890";"LU1539";"LU1539";"LU2";1157.42;;"2008";"LU"
1891;"LU1891";"LU1809";"LU1809";"LU2";1700.10;;"2008";"LU"
1892;"LU1892";"LU1812";"LU1812";"LU2";1437.30;;"2008";"LU"
1893;"LU1893";"LU1815";"LU1815";"LU2";2193.00;;"2008";"LU"
1894;"LU1894";"LU2000";"LU2000";"LU2";1211.16;;"2008";"LU"
1895;"LU1895";"LU2005";"LU2005";"LU2";7300.15;;"2008";"LU"
1896;"LU1896";"LU2008";"LU2008";"LU2";801.76;;"2008";"LU"
1897;"LU1897";"LU2009";"LU2009";"LU2";2082.17;;"2008";"LU"
1898;"LU1898";"LU2014";"LU2014";"LU2";2027.39;;"2008";"LU"
1899;"LU1899";"LU2015";"LU2015";"LU2";1378.93;;"2008";"LU"
1900;"LU1900";"LU2016";"LU2016";"LU2";1711.35;;"2008";"LU"
1901;"LU1901";"LU2017";"LU2017";"LU2";1395.03;;"2008";"LU"
1902;"LU1902";"LU1";"LU1";"LU3";2836.28;;"2008";"LU"
1903;"LU1903";"LU2";"LU2";"LU3";2874.32;;"2008";"LU"
1904;"LU1904";"LU3";"LU3";"LU3";9180.04;;"2008";"LU"
1905;"LU1905";"LU4";"LU4";"LU3";15020.75;;"2008";"LU"
1906;"LU1906";"LU5";"LU5";"LU3";4584.37;;"2008";"LU"
1907;"LU1907";"LU6";"LU6";"LU3";14876.62;;"2008";"LU"
1908;"LU1908";"LU7";"LU7";"LU3";19537.87;;"2008";"LU"
1909;"LU1909";"LU8";"LU8";"LU3";7264.09;;"2008";"LU"
1910;"LU1910";"LU9";"LU9";"LU3";595.87;;"2008";"LU"
1911;"LU1911";"LU10";"LU10";"LU3";15440.63;;"2008";"LU"
1912;"LU1912";"LU11";"LU11";"LU3";20906.08;;"2008";"LU"
1913;"LU1913";"LU12";"LU12";"LU3";15960.75;;"2008";"LU"
1914;"LU1914";"LU15";"LU15";"LU3";165104.26;;"2008";"LU"
1915;"LU1915";"LU16";"LU16";"LU3";14583.84;;"2008";"LU"
1916;"LU1916";"LU17";"LU17";"LU3";39624.76;;"2008";"LU"
1917;"LU1917";"LU18";"LU18";"LU3";121.50;;"2008";"LU"
1918;"LU1918";"LU19";"LU19";"LU3";14888.63;;"2008";"LU"
1919;"LU1919";"LU20";"LU20";"LU3";15704.26;;"2008";"LU"
1920;"LU1920";"LU22";"LU22";"LU3";21047.19;;"2008";"LU"
1921;"LU1921";"LU23";"LU23";"LU3";8104.09;;"2008";"LU"
1922;"LU1922";"LU24";"LU24";"LU3";20810.95;;"2008";"LU"
1923;"LU1923";"LU25";"LU25";"LU3";5790.33;;"2008";"LU"
1924;"LU1924";"LU26";"LU26";"LU3";6397.51;;"2008";"LU"
1925;"LU1925";"LU27";"LU27";"LU3";10921.88;;"2008";"LU"
1926;"LU1926";"LU28";"LU28";"LU3";8916.42;;"2008";"LU"
1927;"LU1927";"LU29";"LU29";"LU3";13104.00;;"2008";"LU"
1928;"LU1928";"LU30";"LU30";"LU3";18963.00;;"2008";"LU"
1929;"LU1929";"LU31";"LU31";"LU3";16722.00;;"2008";"LU"
1930;"LU1930";"LU32";"LU32";"LU3";17233.51;;"2008";"LU"
1931;"LU1931";"LU33";"LU33";"LU3";164.25;;"2008";"LU"
1932;"LU1932";"LU34";"LU34";"LU3";9411.37;;"2008";"LU"
1933;"LU1933";"LU35";"LU35";"LU3";19708.88;;"2008";"LU"
1934;"LU1934";"LU36";"LU36";"LU3";15459.00;;"2008";"LU"
1935;"LU1935";"LU37";"LU37";"LU3";11834.75;;"2008";"LU"
1936;"LU1936";"LU38";"LU38";"LU3";16588.50;;"2008";"LU"
1937;"LU1937";"LU39";"LU39";"LU3";9807.75;;"2008";"LU"
1938;"LU1938";"LU40";"LU40";"LU3";8314.05;;"2008";"LU"
1939;"LU1939";"LU41";"LU41";"LU3";11570.36;;"2008";"LU"
1940;"LU1940";"LU42";"LU42";"LU3";240.00;;"2008";"LU"
1941;"LU1941";"LU43";"LU43";"LU3";8501.86;;"2008";"LU"
1942;"LU1942";"LU45";"LU45";"LU3";241816.49;;"2008";"LU"
1943;"LU1943";"LU46";"LU46";"LU3";13338.60;;"2008";"LU"
1944;"LU1944";"LU47";"LU47";"LU3";4054.32;;"2008";"LU"
1945;"LU1945";"LU48";"LU48";"LU3";11445.37;;"2008";"LU"
1946;"LU1946";"LU49";"LU49";"LU3";15383.76;;"2008";"LU"
1947;"LU1947";"LU51";"LU51";"LU3";13476.68;;"2008";"LU"
1948;"LU1948";"LU52";"LU52";"LU3";13035.00;;"2008";"LU"
1949;"LU1949";"LU53";"LU53";"LU3";7822.70;;"2008";"LU"
1950;"LU1950";"LU54";"LU54";"LU3";27551.62;;"2008";"LU"
1951;"LU1951";"LU55";"LU55";"LU3";9137.46;;"2008";"LU"
1952;"LU1952";"LU56";"LU56";"LU3";4630.25;;"2008";"LU"
1953;"LU1953";"LU57";"LU57";"LU3";22291.04;;"2008";"LU"
1954;"LU1954";"LU58";"LU58";"LU3";18153.08;;"2008";"LU"
1955;"LU1955";"LU59";"LU59";"LU3";261234.61;;"2008";"LU"
1956;"LU1956";"LU60";"LU60";"LU3";16490.38;;"2008";"LU"
1957;"LU1957";"LU61";"LU61";"LU3";2440.30;;"2008";"LU"
1958;"LU1958";"LU62";"LU62";"LU3";18224.62;;"2008";"LU"
1959;"LU1959";"LU63";"LU63";"LU3";21130.85;;"2008";"LU"
1960;"LU1960";"LU64";"LU64";"LU3";8949.00;;"2008";"LU"
1961;"LU1961";"LU66";"LU66";"LU3";8955.19;;"2008";"LU"
1962;"LU1962";"LU67";"LU67";"LU3";9107.09;;"2008";"LU"
1963;"LU1963";"LU68";"LU68";"LU3";90457.86;;"2008";"LU"
1964;"LU1964";"LU69";"LU69";"LU3";22938.47;;"2008";"LU"
1965;"LU1965";"LU70";"LU70";"LU3";160253.16;;"2008";"LU"
1966;"LU1966";"LU71";"LU71";"LU3";6140.01;;"2008";"LU"
1967;"LU1967";"LU72";"LU72";"LU3";65753.18;;"2008";"LU"
1968;"LU1968";"LU73";"LU73";"LU3";720.75;;"2008";"LU"
1969;"LU1969";"LU74";"LU74";"LU3";17432.26;;"2008";"LU"
1970;"LU1970";"LU75";"LU75";"LU3";25912.87;;"2008";"LU"
1971;"LU1971";"LU77";"LU77";"LU3";3860.96;;"2008";"LU"
1972;"LU1972";"LU78";"LU78";"LU3";26011.87;;"2008";"LU"
1973;"LU1973";"LU79";"LU79";"LU3";3495.00;;"2008";"LU"
1974;"LU1974";"LU80";"LU80";"LU3";6561.00;;"2008";"LU"
1975;"LU1975";"LU82";"LU82";"LU3";25193.55;;"2008";"LU"
1976;"LU1976";"LU83";"LU83";"LU3";2688.45;;"2008";"LU"
1977;"LU1977";"LU84";"LU84";"LU3";81003.92;;"2008";"LU"
1978;"LU1978";"LU85";"LU85";"LU3";16573.87;;"2008";"LU"
1979;"LU1979";"LU87";"LU87";"LU3";4620.00;;"2008";"LU"
1980;"LU1980";"LU88";"LU88";"LU3";20481.72;;"2008";"LU"
1981;"LU1981";"LU89";"LU89";"LU3";774.38;;"2008";"LU"
1982;"LU1982";"LU90";"LU90";"LU3";4620.00;;"2008";"LU"
1983;"LU1983";"LU91";"LU91";"LU3";28366.12;;"2008";"LU"
1984;"LU1984";"LU92";"LU92";"LU3";34795.49;;"2008";"LU"
1985;"LU1985";"LU93";"LU93";"LU3";550.00;;"2008";"LU"
1986;"LU1986";"LU94";"LU94";"LU3";16203.00;;"2008";"LU"
1987;"LU1987";"LU95";"LU95";"LU3";799.87;;"2008";"LU"
1988;"LU1988";"LU96";"LU96";"LU3";1310.40;;"2008";"LU"
1989;"LU1989";"LU97";"LU97";"LU3";1711.87;;"2008";"LU"
1990;"LU1990";"LU98";"LU98";"LU3";21021.76;;"2008";"LU"
1991;"LU1991";"LU99";"LU99";"LU3";16098.12;;"2008";"LU"
1992;"LU1992";"LU100";"LU100";"LU3";447.75;;"2008";"LU"
1993;"LU1993";"LU101";"LU101";"LU3";4573.51;;"2008";"LU"
1994;"LU1994";"LU103";"LU103";"LU3";2528.15;;"2008";"LU"
1995;"LU1995";"LU104";"LU104";"LU3";430.87;;"2008";"LU"
1996;"LU1996";"LU105";"LU105";"LU3";21189.75;;"2008";"LU"
1997;"LU1997";"LU106";"LU106";"LU3";15722.38;;"2008";"LU"
1998;"LU1998";"LU107";"LU107";"LU3";73758.34;;"2008";"LU"
1999;"LU1999";"LU108";"LU108";"LU3";12129.00;;"2008";"LU"
2000;"LU2000";"LU109";"LU109";"LU3";26722.50;;"2008";"LU"
2001;"LU2001";"LU110";"LU110";"LU3";11388.75;;"2008";"LU"
2002;"LU2002";"LU111";"LU111";"LU3";2669.45;;"2008";"LU"
2003;"LU2003";"LU112";"LU112";"LU3";2185.88;;"2008";"LU"
2004;"LU2004";"LU113";"LU113";"LU3";7600.62;;"2008";"LU"
2005;"LU2005";"LU114";"LU114";"LU3";17871.62;;"2008";"LU"
2006;"LU2006";"LU115";"LU115";"LU3";296.25;;"2008";"LU"
2007;"LU2007";"LU116";"LU116";"LU3";19197.00;;"2008";"LU"
2008;"LU2008";"LU117";"LU117";"LU3";12070.51;;"2008";"LU"
2009;"LU2009";"LU118";"LU118";"LU3";992.00;;"2008";"LU"
2010;"LU2010";"LU119";"LU119";"LU3";274.50;;"2008";"LU"
2011;"LU2011";"LU120";"LU120";"LU3";37917.37;;"2008";"LU"
2012;"LU2012";"LU121";"LU121";"LU3";9203.06;;"2008";"LU"
2013;"LU2013";"LU122";"LU122";"LU3";15099.00;;"2008";"LU"
2014;"LU2014";"LU123";"LU123";"LU3";4244.40;;"2008";"LU"
2015;"LU2015";"LU124";"LU124";"LU3";466.87;;"2008";"LU"
2016;"LU2016";"LU125";"LU125";"LU3";3088.62;;"2008";"LU"
2017;"LU2017";"LU126";"LU126";"LU3";17664.00;;"2008";"LU"
2018;"LU2018";"LU127";"LU127";"LU3";15038.25;;"2008";"LU"
2019;"LU2019";"LU128";"LU128";"LU3";197097.45;;"2008";"LU"
2020;"LU2020";"LU129";"LU129";"LU3";54615.36;;"2008";"LU"
2021;"LU2021";"LU130";"LU130";"LU3";139421.60;;"2008";"LU"
2022;"LU2022";"LU131";"LU131";"LU3";14211.60;;"2008";"LU"
2023;"LU2023";"LU132";"LU132";"LU3";11577.23;;"2008";"LU"
2024;"LU2024";"LU133";"LU133";"LU3";16917.01;;"2008";"LU"
2025;"LU2025";"LU134";"LU134";"LU3";18069.51;;"2008";"LU"
2026;"LU2026";"LU135";"LU135";"LU3";3226.95;;"2008";"LU"
2027;"LU2027";"LU136";"LU136";"LU3";32638.59;;"2008";"LU"
2028;"LU2028";"LU137";"LU137";"LU3";24823.51;;"2008";"LU"
2029;"LU2029";"LU138";"LU138";"LU3";11350.26;;"2008";"LU"
2030;"LU2030";"LU139";"LU139";"LU3";624.37;;"2008";"LU"
2031;"LU2031";"LU140";"LU140";"LU3";17088.00;;"2008";"LU"
2032;"LU2032";"LU141";"LU141";"LU3";15543.09;;"2008";"LU"
2033;"LU2033";"LU142";"LU142";"LU3";31529.69;;"2008";"LU"
2034;"LU2034";"LU143";"LU143";"LU3";16034.19;;"2008";"LU"
2035;"LU2035";"LU144";"LU144";"LU3";406.39;;"2008";"LU"
2036;"LU2036";"LU145";"LU145";"LU3";17386.13;;"2008";"LU"
2037;"LU2037";"LU146";"LU146";"LU3";1758.55;;"2008";"LU"
2038;"LU2038";"LU147";"LU147";"LU3";30835.50;;"2008";"LU"
2039;"LU2039";"LU148";"LU148";"LU3";299.62;;"2008";"LU"
2040;"LU2040";"LU149";"LU149";"LU3";25938.50;;"2008";"LU"
2041;"LU2041";"LU150";"LU150";"LU3";22662.75;;"2008";"LU"
2042;"LU2042";"LU151";"LU151";"LU3";412.87;;"2008";"LU"
2043;"LU2043";"LU152";"LU152";"LU3";8544.67;;"2008";"LU"
2044;"LU2044";"LU153";"LU153";"LU3";19690.12;;"2008";"LU"
2045;"LU2045";"LU154";"LU154";"LU3";253490.59;;"2008";"LU"
2046;"LU2046";"LU155";"LU155";"LU3";11117.52;;"2008";"LU"
2047;"LU2047";"LU156";"LU156";"LU3";66464.50;;"2008";"LU"
2048;"LU2048";"LU157";"LU157";"LU3";3847.94;;"2008";"LU"
2049;"LU2049";"LU158";"LU158";"LU3";15458.62;;"2008";"LU"
2050;"LU2050";"LU159";"LU159";"LU3";169.50;;"2008";"LU"
2051;"LU2051";"LU161";"LU161";"LU3";3685.25;;"2008";"LU"
2052;"LU2052";"LU162";"LU162";"LU3";32187.74;;"2008";"LU"
2053;"LU2053";"LU163";"LU163";"LU3";264.75;;"2008";"LU"
2054;"LU2054";"LU164";"LU164";"LU3";103050.58;;"2008";"LU"
2055;"LU2055";"LU165";"LU165";"LU3";20302.78;;"2008";"LU"
2056;"LU2056";"LU166";"LU166";"LU3";1735.00;;"2008";"LU"
2057;"LU2057";"LU167";"LU167";"LU3";1174.25;;"2008";"LU"
2058;"LU2058";"LU168";"LU168";"LU3";9746.26;;"2008";"LU"
2059;"LU2059";"LU169";"LU169";"LU3";19647.00;;"2008";"LU"
2060;"LU2060";"LU170";"LU170";"LU3";95600.50;;"2008";"LU"
2061;"LU2061";"LU171";"LU171";"LU3";19461.46;;"2008";"LU"
2062;"LU2062";"LU172";"LU172";"LU3";8949.00;;"2008";"LU"
2063;"LU2063";"LU173";"LU173";"LU3";19234.87;;"2008";"LU"
2064;"LU2064";"LU174";"LU174";"LU3";14437.13;;"2008";"LU"
2065;"LU2065";"LU175";"LU175";"LU3";25318.05;;"2008";"LU"
2066;"LU2066";"LU176";"LU176";"LU3";13036.88;;"2008";"LU"
2067;"LU2067";"LU177";"LU177";"LU3";19527.38;;"2008";"LU"
2068;"LU2068";"LU178";"LU178";"LU3";361.46;;"2008";"LU"
2069;"LU2069";"LU179";"LU179";"LU3";16495.51;;"2008";"LU"
2070;"LU2070";"LU180";"LU180";"LU3";10794.01;;"2008";"LU"
2071;"LU2071";"LU181";"LU181";"LU3";10807.50;;"2008";"LU"
2072;"LU2072";"LU182";"LU182";"LU3";16251.37;;"2008";"LU"
2073;"LU2073";"LU183";"LU183";"LU3";4893.00;;"2008";"LU"
2074;"LU2074";"LU184";"LU184";"LU3";241.70;;"2008";"LU"
2075;"LU2075";"LU185";"LU185";"LU3";14730.01;;"2008";"LU"
2076;"LU2076";"LU186";"LU186";"LU3";424.12;;"2008";"LU"
2077;"LU2077";"LU187";"LU187";"LU3";14135.79;;"2008";"LU"
2078;"LU2078";"LU188";"LU188";"LU3";43141.96;;"2008";"LU"
2079;"LU2079";"LU189";"LU189";"LU3";2332.32;;"2008";"LU"
2080;"LU2080";"LU190";"LU190";"LU3";20120.02;;"2008";"LU"
2081;"LU2081";"LU191";"LU191";"LU3";5309.25;;"2008";"LU"
2082;"LU2082";"LU192";"LU192";"LU3";25589.06;;"2008";"LU"
2083;"LU2083";"LU193";"LU193";"LU3";80702.01;;"2008";"LU"
2084;"LU2084";"LU194";"LU194";"LU3";19322.62;;"2008";"LU"
2085;"LU2085";"LU195";"LU195";"LU3";22362.37;;"2008";"LU"
2086;"LU2086";"LU196";"LU196";"LU3";6901.85;;"2008";"LU"
2087;"LU2087";"LU198";"LU198";"LU3";217.12;;"2008";"LU"
2088;"LU2088";"LU199";"LU199";"LU3";12334.93;;"2008";"LU"
2089;"LU2089";"LU200";"LU200";"LU3";36503.33;;"2008";"LU"
2090;"LU2090";"LU201";"LU201";"LU3";41049.17;;"2008";"LU"
2091;"LU2091";"LU202";"LU202";"LU3";20291.05;;"2008";"LU"
2092;"LU2092";"LU203";"LU203";"LU3";239.62;;"2008";"LU"
2093;"LU2093";"LU204";"LU204";"LU3";18519.75;;"2008";"LU"
2094;"LU2094";"LU205";"LU205";"LU3";38622.80;;"2008";"LU"
2095;"LU2095";"LU206";"LU206";"LU3";15036.74;;"2008";"LU"
2096;"LU2096";"LU207";"LU207";"LU3";16299.54;;"2008";"LU"
2097;"LU2097";"LU208";"LU208";"LU3";10521.01;;"2008";"LU"
2098;"LU2098";"LU210";"LU210";"LU3";1299.09;;"2008";"LU"
2099;"LU2099";"LU211";"LU211";"LU3";14147.33;;"2008";"LU"
2100;"LU2100";"LU212";"LU212";"LU3";20364.97;;"2008";"LU"
2101;"LU2101";"LU213";"LU213";"LU3";4105.37;;"2008";"LU"
2102;"LU2102";"LU214";"LU214";"LU3";3684.12;;"2008";"LU"
2103;"LU2103";"LU215";"LU215";"LU3";3032.37;;"2008";"LU"
2104;"LU2104";"LU216";"LU216";"LU3";22014.86;;"2008";"LU"
2105;"LU2105";"LU217";"LU217";"LU3";21977.75;;"2008";"LU"
2106;"LU2106";"LU218";"LU218";"LU3";343.17;;"2008";"LU"
2107;"LU2107";"LU219";"LU219";"LU3";28527.00;;"2008";"LU"
2108;"LU2108";"LU220";"LU220";"LU3";19254.00;;"2008";"LU"
2109;"LU2109";"LU221";"LU221";"LU3";177.75;;"2008";"LU"
2110;"LU2110";"LU222";"LU222";"LU3";30715.64;;"2008";"LU"
2111;"LU2111";"LU223";"LU223";"LU3";7382.66;;"2008";"LU"
2112;"LU2112";"LU224";"LU224";"LU3";20047.32;;"2008";"LU"
2113;"LU2113";"LU225";"LU225";"LU3";23035.54;;"2008";"LU"
2114;"LU2114";"LU226";"LU226";"LU3";1799.25;;"2008";"LU"
2115;"LU2115";"LU227";"LU227";"LU3";29448.32;;"2008";"LU"
2116;"LU2116";"LU228";"LU228";"LU3";15693.39;;"2008";"LU"
2117;"LU2117";"LU231";"LU231";"LU3";36808.82;;"2008";"LU"
2118;"LU2118";"LU232";"LU232";"LU3";23357.63;;"2008";"LU"
2119;"LU2119";"LU233";"LU233";"LU3";340.50;;"2008";"LU"
2120;"LU2120";"LU234";"LU234";"LU3";29820.74;;"2008";"LU"
2121;"LU2121";"LU235";"LU235";"LU3";11493.70;;"2008";"LU"
2122;"LU2122";"LU236";"LU236";"LU3";18334.51;;"2008";"LU"
2123;"LU2123";"LU237";"LU237";"LU3";8830.71;;"2008";"LU"
2124;"LU2124";"LU238";"LU238";"LU3";17038.50;;"2008";"LU"
2125;"LU2125";"LU239";"LU239";"LU3";10504.42;;"2008";"LU"
2126;"LU2126";"LU240";"LU240";"LU3";12828.79;;"2008";"LU"
2127;"LU2127";"LU241";"LU241";"LU3";5356.10;;"2008";"LU"
2128;"LU2128";"LU242";"LU242";"LU3";545.62;;"2008";"LU"
2129;"LU2129";"LU243";"LU243";"LU3";1030.22;;"2008";"LU"
2130;"LU2130";"LU244";"LU244";"LU3";16785.67;;"2008";"LU"
2131;"LU2131";"LU245";"LU245";"LU3";15798.75;;"2008";"LU"
2132;"LU2132";"LU246";"LU246";"LU3";15548.62;;"2008";"LU"
2133;"LU2133";"LU247";"LU247";"LU3";10809.27;;"2008";"LU"
2134;"LU2134";"LU248";"LU248";"LU3";25041.88;;"2008";"LU"
2135;"LU2135";"LU250";"LU250";"LU3";7854.15;;"2008";"LU"
2136;"LU2136";"LU251";"LU251";"LU3";29252.31;;"2008";"LU"
2137;"LU2137";"LU252";"LU252";"LU3";12924.01;;"2008";"LU"
2138;"LU2138";"LU253";"LU253";"LU3";13345.39;;"2008";"LU"
2139;"LU2139";"LU254";"LU254";"LU3";6481.71;;"2008";"LU"
2140;"LU2140";"LU255";"LU255";"LU3";205.53;;"2008";"LU"
2141;"LU2141";"LU256";"LU256";"LU3";18148.88;;"2008";"LU"
2142;"LU2142";"LU257";"LU257";"LU3";17446.29;;"2008";"LU"
2143;"LU2143";"LU259";"LU259";"LU3";12972.01;;"2008";"LU"
2144;"LU2144";"LU260";"LU260";"LU3";20080.13;;"2008";"LU"
2145;"LU2145";"LU261";"LU261";"LU3";11753.25;;"2008";"LU"
2146;"LU2146";"LU262";"LU262";"LU3";3563.37;;"2008";"LU"
2147;"LU2147";"LU263";"LU263";"LU3";22069.88;;"2008";"LU"
2148;"LU2148";"LU264";"LU264";"LU3";14672.00;;"2008";"LU"
2149;"LU2149";"LU265";"LU265";"LU3";11295.38;;"2008";"LU"
2150;"LU2150";"LU266";"LU266";"LU3";3798.90;;"2008";"LU"
2151;"LU2151";"LU269";"LU269";"LU3";65090.45;;"2008";"LU"
2152;"LU2152";"LU271";"LU271";"LU3";6775.36;;"2008";"LU"
2153;"LU2153";"LU273";"LU273";"LU3";2130.12;;"2008";"LU"
2154;"LU2154";"LU274";"LU274";"LU3";5230.83;;"2008";"LU"
2155;"LU2155";"LU275";"LU275";"LU3";306.30;;"2008";"LU"
2156;"LU2156";"LU276";"LU276";"LU3";19553.92;;"2008";"LU"
2157;"LU2157";"LU277";"LU277";"LU3";22066.48;;"2008";"LU"
2158;"LU2158";"LU278";"LU278";"LU3";7255.82;;"2008";"LU"
2159;"LU2159";"LU279";"LU279";"LU3";6003.66;;"2008";"LU"
2160;"LU2160";"LU282";"LU282";"LU3";7305.73;;"2008";"LU"
2161;"LU2161";"LU283";"LU283";"LU3";25643.13;;"2008";"LU"
2162;"LU2162";"LU284";"LU284";"LU3";8483.81;;"2008";"LU"
2163;"LU2163";"LU285";"LU285";"LU3";4620.00;;"2008";"LU"
2164;"LU2164";"LU287";"LU287";"LU3";3063.12;;"2008";"LU"
2165;"LU2165";"LU288";"LU288";"LU3";91707.43;;"2008";"LU"
2166;"LU2166";"LU289";"LU289";"LU3";4586.46;;"2008";"LU"
2167;"LU2167";"LU290";"LU290";"LU3";18740.89;;"2008";"LU"
2168;"LU2168";"LU291";"LU291";"LU3";3554.69;;"2008";"LU"
2169;"LU2169";"LU292";"LU292";"LU3";19976.28;;"2008";"LU"
2170;"LU2170";"LU293";"LU293";"LU3";6887.70;;"2008";"LU"
2171;"LU2171";"LU294";"LU294";"LU3";5701.78;;"2008";"LU"
2172;"LU2172";"LU295";"LU295";"LU3";16162.50;;"2008";"LU"
2173;"LU2173";"LU296";"LU296";"LU3";1954.47;;"2008";"LU"
2174;"LU2174";"LU297";"LU297";"LU3";13433.25;;"2008";"LU"
2175;"LU2175";"LU298";"LU298";"LU3";12227.63;;"2008";"LU"
2176;"LU2176";"LU299";"LU299";"LU3";14124.75;;"2008";"LU"
2177;"LU2177";"LU300";"LU300";"LU3";14153.25;;"2008";"LU"
2178;"LU2178";"LU301";"LU301";"LU3";9574.22;;"2008";"LU"
2179;"LU2179";"LU302";"LU302";"LU3";28074.62;;"2008";"LU"
2180;"LU2180";"LU303";"LU303";"LU3";16371.75;;"2008";"LU"
2181;"LU2181";"LU304";"LU304";"LU3";17607.38;;"2008";"LU"
2182;"LU2182";"LU305";"LU305";"LU3";38699.60;;"2008";"LU"
2183;"LU2183";"LU306";"LU306";"LU3";13414.87;;"2008";"LU"
2184;"LU2184";"LU307";"LU307";"LU3";18768.74;;"2008";"LU"
2185;"LU2185";"LU308";"LU308";"LU3";191.62;;"2008";"LU"
2186;"LU2186";"LU309";"LU309";"LU3";9482.97;;"2008";"LU"
2187;"LU2187";"LU310";"LU310";"LU3";74306.77;;"2008";"LU"
2188;"LU2188";"LU311";"LU311";"LU3";15740.26;;"2008";"LU"
2189;"LU2189";"LU312";"LU312";"LU3";2504.80;;"2008";"LU"
2190;"LU2190";"LU313";"LU313";"LU3";255034.71;;"2008";"LU"
2191;"LU2191";"LU314";"LU314";"LU3";53097.42;;"2008";"LU"
2192;"LU2192";"LU316";"LU316";"LU3";15589.46;;"2008";"LU"
2193;"LU2193";"LU317";"LU317";"LU3";18810.65;;"2008";"LU"
